SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
700148849.0,185 CONNECTICUT AVE,185 CONNECTICUT AVE,GREENWICH,185 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148885.0,88 CONNECTICUT AVE,88 CONNECTICUT AVE,GREENWICH,88 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148891.0,86 CONNECTICUT AVE,86 CONNECTICUT AVE,GREENWICH,86 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148897.0,84 CONNECTICUT AVE,84 CONNECTICUT AVE,GREENWICH,84 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148903.0,76 CONNECTICUT AVE,76 CONNECTICUT AVE,GREENWICH,76 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148909.0,74 CONNECTICUT AVE,74 CONNECTICUT AVE,GREENWICH,74 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148915.0,72 CONNECTICUT AVE,72 CONNECTICUT AVE,GREENWICH,72 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148922.0,66 CONNECTICUT AVE,66 CONNECTICUT AVE,GREENWICH,66 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148929.0,62 CONNECTICUT AVE,62 CONNECTICUT AVE,GREENWICH,62 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148954.0,46 CONNECTICUT AVE,46 CONNECTICUT AVE,GREENWICH,46 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148960.0,40 CONNECTICUT AVE,40 CONNECTICUT AVE,GREENWICH,40 CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148966.0,36-A CONNECTICUT AVE,36-A CONNECTICUT AVE,GREENWICH,36-A CONNECTICUT AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148988.0,137 MILBANK AVE,137 MILBANK AVE,GREENWICH,137 MILBANK AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150018.0,155 MILBANK AVE,155 MILBANK AVE,GREENWICH,155 MILBANK AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150061.0,219 MILBANK AVE WEST UNIT,219 MILBANK AVE WEST UNIT,GREENWICH,219 MILBANK AVE WEST UNIT GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150067.0,91 SOUTH E ELM ST,91 SOUTH E ELM ST,GREENWICH,91 SOUTH E ELM ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150073.0,93 E ELM ST,93 E ELM ST,GREENWICH,93 E ELM ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150089.0,103 ELM ST E,103 ELM ST E,GREENWICH,103 ELM ST E GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150122.0,697 STEAMBOAT RD,697 STEAMBOAT RD,GREENWICH,697 STEAMBOAT RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150162.0,143 E ELM ST,143 E ELM ST,GREENWICH,143 E ELM ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150167.0,145 ELM ST E,145 ELM ST E,GREENWICH,145 ELM ST E GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150185.0,151 ELM ST E,151 ELM ST E,GREENWICH,151 ELM ST E GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150190.0,153 ELM ST E,153 ELM ST E,GREENWICH,153 ELM ST E GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150196.0,155 ELM ST E,155 ELM ST E,GREENWICH,155 ELM ST E GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700150220.0,163 ELM ST E,163 ELM ST E,GREENWICH,163 ELM ST E GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151579.0,16A ORCHARD PL,16A ORCHARD PL,GREENWICH,16A ORCHARD PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151584.0,20 ORCHARD PL,20 ORCHARD PL,GREENWICH,20 ORCHARD PL GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151585.0,249 OVERLOOK DR,249 OVERLOOK DR,GREENWICH,249 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151597.0,233 OVERLOOK DR,233 OVERLOOK DR,GREENWICH,233 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151602.0,32 ORCHARD PL,32 ORCHARD PL,GREENWICH,32 ORCHARD PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151655.0,107 OVERLOOK DR,107 OVERLOOK DR,GREENWICH,107 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151672.0,85 OVERLOOK DR,85 OVERLOOK DR,GREENWICH,85 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151685.0,65 OVERLOOK DR,65 OVERLOOK DR,GREENWICH,65 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151702.0,41 OVERLOOK DR,41 OVERLOOK DR,GREENWICH,41 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151708.0,31 OVERLOOK DR,31 OVERLOOK DR,GREENWICH,31 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151712.0,43 ORCHARD PL,43 ORCHARD PL,GREENWICH,43 ORCHARD PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151720.0,19 OVERLOOK DR,19 OVERLOOK DR,GREENWICH,19 OVERLOOK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151868.0,29B HOME PL,29B HOME PL,GREENWICH,29B HOME PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700151925.0,17 ONEIDA DR,17 ONEIDA DR,GREENWICH,17 ONEIDA DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153191.0,35 ANDERSON RD,35 ANDERSON RD,GREENWICH,35 ANDERSON RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153198.0,16 ORCHARD DR,16 ORCHARD DR,GREENWICH,16 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153242.0,68 ORCHARD DR,68 ORCHARD DR,GREENWICH,68 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153257.0,90 ORCHARD DR,90 ORCHARD DR,GREENWICH,90 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153268.0,87 ORCHARD DR,87 ORCHARD DR,GREENWICH,87 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153276.0,75 ORCHARD DR,75 ORCHARD DR,GREENWICH,75 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153283.0,69 ORCHARD DR,69 ORCHARD DR,GREENWICH,69 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153292.0,55 ORCHARD DR,55 ORCHARD DR,GREENWICH,55 ORCHARD DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153322.0,27 ORCHARD DR,27 ORCHARD DR,GREENWICH,27 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153332.0,21 ORCHARD DR,21 ORCHARD DR,GREENWICH,21 ORCHARD DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153344.0,15 ORCHARD DR,15 ORCHARD DR,GREENWICH,15 ORCHARD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700153385.0,105 WOODSIDE DR,105 WOODSIDE DR,GREENWICH,105 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154540.0,50 WOODSIDE DR,50 WOODSIDE DR,GREENWICH,50 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154547.0,46 WOODSIDE DR,46 WOODSIDE DR,GREENWICH,46 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154552.0,42 WOODSIDE DR,42 WOODSIDE DR,GREENWICH,42 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154606.0,10 WOODSIDE DR,10 WOODSIDE DR,GREENWICH,10 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154646.0,29 WOODSIDE DR,29 WOODSIDE DR,GREENWICH,29 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154671.0,45 WOODSIDE DR,45 WOODSIDE DR,GREENWICH,45 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154682.0,53 WOODSIDE DR,53 WOODSIDE DR,GREENWICH,53 WOODSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154719.0,64 WEST BROTHER DR,64 WEST BROTHER DR,GREENWICH,64 WEST BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154748.0,44 WEST BROTHER DR,44 WEST BROTHER DR,GREENWICH,44 WEST BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154752.0,40 WEST BROTHER DR,40 WEST BROTHER DR,GREENWICH,40 WEST BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154767.0,24 W BROTHER DR,24 W BROTHER DR,GREENWICH,24 W BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154838.0,45 WEST BROTHER DR,45 WEST BROTHER DR,GREENWICH,45 WEST BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154844.0,43 WEST BROTHER DR,43 WEST BROTHER DR,GREENWICH,43 WEST BROTHER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700154954.0,48 INDIAN FIELD RD,48 INDIAN FIELD RD,GREENWICH,48 INDIAN FIELD RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157553.0,66 BRUCE PARK DR,66 BRUCE PARK DR,GREENWICH,66 BRUCE PARK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157631.0,5 KINSMAN LN,5 KINSMAN LN,GREENWICH,5 KINSMAN LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157639.0,1 INDIAN CHASE DR,1 INDIAN CHASE DR,GREENWICH,1 INDIAN CHASE DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157649.0,11 INDIAN CHASE DR,11 INDIAN CHASE DR,GREENWICH,11 INDIAN CHASE DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157669.0,14 INDIAN CHASE DR,14 INDIAN CHASE DR,GREENWICH,14 INDIAN CHASE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157718.0,10 INDIAN CHASE DR,10 INDIAN CHASE DR,GREENWICH,10 INDIAN CHASE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700157913.0,569 INDIAN FIELD RD,569 INDIAN FIELD RD,GREENWICH,569 INDIAN FIELD RD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159109.0,83 INDIAN FIELD RD,83 INDIAN FIELD RD,GREENWICH,83 INDIAN FIELD RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159170.0,61 INDIAN FIELD RD,61 INDIAN FIELD RD,GREENWICH,61 INDIAN FIELD RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159263.0,22 INDIAN PASS,22 INDIAN PASS,GREENWICH,22 INDIAN PASS GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172468.0,9 CLIFF RD,9 CLIFF RD,GREENWICH,9 CLIFF RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144050.0,283 MASON ST,283 MASON ST,GREENWICH,283 MASON ST GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144056.0,279 MASON ST,279 MASON ST,GREENWICH,279 MASON ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144091.0,269 MILBANK AVE,269 MILBANK AVE,GREENWICH,269 MILBANK AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144106.0,20 RIDGE ST,20 RIDGE ST,GREENWICH,20 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144112.0,24 RIDGE ST,24 RIDGE ST,GREENWICH,24 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144131.0,36 RIDGE ST,36 RIDGE ST,GREENWICH,36 RIDGE ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144136.0,40 RIDGE ST,40 RIDGE ST,GREENWICH,40 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144161.0,58 RIDGE ST,58 RIDGE ST,GREENWICH,58 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144167.0,62 RIDGE ST,62 RIDGE ST,GREENWICH,62 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144173.0,66 RIDGE ST,66 RIDGE ST,GREENWICH,66 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144179.0,65 RIDGE ST,65 RIDGE ST,GREENWICH,65 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144198.0,51 RIDGE ST,51 RIDGE ST,GREENWICH,51 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144204.0,49 RIDGE ST,49 RIDGE ST,GREENWICH,49 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144220.0,31 RIDGE ST,31 RIDGE ST,GREENWICH,31 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144227.0,29 RIDGE ST,29 RIDGE ST,GREENWICH,29 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144237.0,21 RIDGE ST,21 RIDGE ST,GREENWICH,21 RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144258.0,72 HAVEMEYER PL,72 HAVEMEYER PL,GREENWICH,72 HAVEMEYER PL GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144279.0,100 HAVEMEYER PL,100 HAVEMEYER PL,GREENWICH,100 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144291.0,110 HAVEMEYER PL,110 HAVEMEYER PL,GREENWICH,110 HAVEMEYER PL GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144297.0,112 HAVEMEYER PL,112 HAVEMEYER PL,GREENWICH,112 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144315.0,124 HAVEMEYER PL,124 HAVEMEYER PL,GREENWICH,124 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144320.0,126 HAVEMEYER PL,126 HAVEMEYER PL,GREENWICH,126 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144326.0,130 HAVEMEYER PL,130 HAVEMEYER PL,GREENWICH,130 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144333.0,136 HAVEMEYER PL,136 HAVEMEYER PL,GREENWICH,136 HAVEMEYER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144338.0,138 HAVEMEYER PL,138 HAVEMEYER PL,GREENWICH,138 HAVEMEYER PL GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700144349.0,65 BRUCE PARK AVE,65 BRUCE PARK AVE,GREENWICH,65 BRUCE PARK AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
