SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME
700224722.0,64 JAMES ST,64 JAMES ST,BRIDGEPORT,64 JAMES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700236413.0,625 JOHN ST,625 JOHN ST,BRIDGEPORT,625 JOHN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700237455.0,600-602 HARRAL AVE,600-602 HARRAL AVE,BRIDGEPORT,600-602 HARRAL AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700238044.0,577 FAIRFIELD AVE,577 FAIRFIELD AVE,BRIDGEPORT,577 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700240876.0,114 COTTAGE ST,114 COTTAGE ST,BRIDGEPORT,114 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036585.0,61 HOPE ST,61 HOPE ST,BRIDGEPORT,61 HOPE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036593.0,81-85 HOPE ST,81-85 HOPE ST,BRIDGEPORT,81-85 HOPE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700036687.0,686 COURTLAND AVE,686 COURTLAND AVE,BRIDGEPORT,686 COURTLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036798.0,184 MARTIN TER,184 MARTIN TER,BRIDGEPORT,184 MARTIN TER BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036804.0,55 MONTGOMERY ST,55 MONTGOMERY ST,BRIDGEPORT,55 MONTGOMERY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036843.0,29 CLARKSON ST,29 CLARKSON ST,BRIDGEPORT,29 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036864.0,60 CLARKSON ST,60 CLARKSON ST,BRIDGEPORT,60 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036895.0,80 CLARKSON ST,80 CLARKSON ST,BRIDGEPORT,80 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036903.0,85 CLARKSON ST,85 CLARKSON ST,BRIDGEPORT,85 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036911.0,90 CLARKSON ST,90 CLARKSON ST,BRIDGEPORT,90 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036925.0,100 CLARKSON ST,100 CLARKSON ST,BRIDGEPORT,100 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036971.0,41 MOUNTFORD ST,41 MOUNTFORD ST,BRIDGEPORT,41 MOUNTFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700036980.0,51 MOUNTFORD ST,51 MOUNTFORD ST,BRIDGEPORT,51 MOUNTFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700037531.0,123 ARTHUR ST,123 ARTHUR ST,BRIDGEPORT,123 ARTHUR ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700037560.0,131-33 ARTHUR ST,131-33 ARTHUR ST,BRIDGEPORT,131-33 ARTHUR ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037953.0,20 HARBOR AVE,20 HARBOR AVE,BRIDGEPORT,20 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700037999.0,56-58 HARBOR AVE,56-58 HARBOR AVE,BRIDGEPORT,56-58 HARBOR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038006.0,64 HARBOR AVE,64 HARBOR AVE,BRIDGEPORT,64 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038013.0,68-70 HARBOR AVE,68-70 HARBOR AVE,BRIDGEPORT,68-70 HARBOR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038026.0,28 JETLAND PL,28 JETLAND PL,BRIDGEPORT,28 JETLAND PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038036.0,29 JETLAND PL,29 JETLAND PL,BRIDGEPORT,29 JETLAND PL BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038284.0,259 HARBOR AVE,259 HARBOR AVE,BRIDGEPORT,259 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038303.0,34 HACKLEY ST,34 HACKLEY ST,BRIDGEPORT,34 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038336.0,64 HACKLEY ST,64 HACKLEY ST,BRIDGEPORT,64 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038346.0,70 HACKLEY ST,70 HACKLEY ST,BRIDGEPORT,70 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038371.0,110 ALBION ST,110 ALBION ST,BRIDGEPORT,110 ALBION ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038399.0,165 ANDOVER ST,165 ANDOVER ST,BRIDGEPORT,165 ANDOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038410.0,171 ANDOVER ST,171 ANDOVER ST,BRIDGEPORT,171 ANDOVER ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700039177.0,30 ORLAND ST,30 ORLAND ST,BRIDGEPORT,30 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039192.0,34-38 ORLAND ST,34-38 ORLAND ST,BRIDGEPORT,34-38 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039213.0,54 ORLAND ST,54 ORLAND ST,BRIDGEPORT,54 ORLAND ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039220.0,394 BREWSTER ST,394 BREWSTER ST,BRIDGEPORT,394 BREWSTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039242.0,404 BREWSTER ST,404 BREWSTER ST,BRIDGEPORT,404 BREWSTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039248.0,61-65 ORLAND ST,61-65 ORLAND ST,BRIDGEPORT,61-65 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039269.0,72-76 ORLAND ST,72-76 ORLAND ST,BRIDGEPORT,72-76 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039299.0,98-100 ORLAND ST,98-100 ORLAND ST,BRIDGEPORT,98-100 ORLAND ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700039360.0,496-8 BREWSTER ST,496-8 BREWSTER ST,BRIDGEPORT,496-8 BREWSTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039394.0,130-134 ORLAND ST,130-134 ORLAND ST,BRIDGEPORT,130-134 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039421.0,174 ORLAND ST,174 ORLAND ST,BRIDGEPORT,174 ORLAND ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039444.0,179-183 ORLAND ST,179-183 ORLAND ST,BRIDGEPORT,179-183 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039468.0,190 ORLAND ST,190 ORLAND ST,BRIDGEPORT,190 ORLAND ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039481.0,215-17 ORLAND ST,215-17 ORLAND ST,BRIDGEPORT,215-17 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039526.0,227-229 ORLAND ST,227-229 ORLAND ST,BRIDGEPORT,227-229 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039536.0,230 ORLAND ST,230 ORLAND ST,BRIDGEPORT,230 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039565.0,710-12 BREWSTER ST,710-12 BREWSTER ST,BRIDGEPORT,710-12 BREWSTER ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700039693.0,758 BREWSTER ST,758 BREWSTER ST,BRIDGEPORT,758 BREWSTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700039715.0,36 BRYANT ST,36 BRYANT ST,BRIDGEPORT,36 BRYANT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039787.0,2075 FAIRFIELD AVE,2075 FAIRFIELD AVE,BRIDGEPORT,2075 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700039812.0,2096 FAIRFIELD AVE,2096 FAIRFIELD AVE,BRIDGEPORT,2096 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700039830.0,27 SIEMON ST,27 SIEMON ST,BRIDGEPORT,27 SIEMON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039854.0,2178 FAIRFIELD AVE,2178 FAIRFIELD AVE,BRIDGEPORT,2178 FAIRFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700039877.0,2206-2208 FAIRFIELD AVE,2206-2208 FAIRFIELD AVE,BRIDGEPORT,2206-2208 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040029.0,77 BARTRAM AVE,77 BARTRAM AVE,BRIDGEPORT,77 BARTRAM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040063.0,74 DAVIS AVE,74 DAVIS AVE,BRIDGEPORT,74 DAVIS AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040069.0,2355-2357 FAIRFIELD AVE,2355-2357 FAIRFIELD AVE,BRIDGEPORT,2355-2357 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040100.0,2407 FAIRFIELD AVE,2407 FAIRFIELD AVE,BRIDGEPORT,2407 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040139.0,2578-80 FAIRFIELD AVE,2578-80 FAIRFIELD AVE,BRIDGEPORT,2578-80 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040191.0,2671-75 FAIRFIELD AVE,2671-75 FAIRFIELD AVE,BRIDGEPORT,2671-75 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040197.0,2679-2683 FAIRFIELD AVE,2679-2683 FAIRFIELD AVE,BRIDGEPORT,2679-2683 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040220.0,2744-50 FAIRFIELD AVE,2744-50 FAIRFIELD AVE,BRIDGEPORT,2744-50 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040222.0,35 WHITTIER ST,35 WHITTIER ST,BRIDGEPORT,35 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040230.0,2764 FAIRFIELD AVE,2764 FAIRFIELD AVE,BRIDGEPORT,2764 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040232.0,40 WHITTIER ST,40 WHITTIER ST,BRIDGEPORT,40 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040268.0,48-50 WHITTIER ST,48-50 WHITTIER ST,BRIDGEPORT,48-50 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040270.0,2847 FAIRFIELD AVE,2847 FAIRFIELD AVE,BRIDGEPORT,2847 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040287.0,2863-2865 FAIRFIELD AVE,2863-2865 FAIRFIELD AVE,BRIDGEPORT,2863-2865 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040308.0,2889-91 FAIRFIELD AVE,2889-91 FAIRFIELD AVE,BRIDGEPORT,2889-91 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040319.0,2906-2908 FAIRFIELD AVE,2906-2908 FAIRFIELD AVE,BRIDGEPORT,2906-2908 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040344.0,115 WHITTIER ST,115 WHITTIER ST,BRIDGEPORT,115 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040358.0,70 NASH LN,70 NASH LN,BRIDGEPORT,70 NASH LN BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040361.0,2948 FAIRFIELD AVE,2948 FAIRFIELD AVE,BRIDGEPORT,2948 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700040385.0,136-140 WHITTIER ST,136-140 WHITTIER ST,BRIDGEPORT,136-140 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040393.0,143 WHITTIER ST,143 WHITTIER ST,BRIDGEPORT,143 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040421.0,164 WHITTIER ST,164 WHITTIER ST,BRIDGEPORT,164 WHITTIER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040468.0,26-28 HANSEN AVE,26-28 HANSEN AVE,BRIDGEPORT,26-28 HANSEN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040479.0,34-36 HANSEN AVE,34-36 HANSEN AVE,BRIDGEPORT,34-36 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041020.0,3064-3066 FAIRFIELD AVE,3064-3066 FAIRFIELD AVE,BRIDGEPORT,3064-3066 FAIRFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700041031.0,3074-78 FAIRFIELD AVE,3074-78 FAIRFIELD AVE,BRIDGEPORT,3074-78 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700041045.0,3083-3085 FAIRFIELD AVE,3083-3085 FAIRFIELD AVE,BRIDGEPORT,3083-3085 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041070.0,3104 FAIRFIELD AVE,3104 FAIRFIELD AVE,BRIDGEPORT,3104 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700041141.0,3180 FAIRFIELD AVE,3180 FAIRFIELD AVE,BRIDGEPORT,3180 FAIRFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041152.0,64 HANSEN AVE,64 HANSEN AVE,BRIDGEPORT,64 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041177.0,72-74 HANSEN AVE,72-74 HANSEN AVE,BRIDGEPORT,72-74 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041189.0,3264 FAIRFIELD AVE- IRR,3264 FAIRFIELD AVE- IRR,BRIDGEPORT,3264 FAIRFIELD AVE- IRR BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700041228.0,158 MARTIN TER,158 MARTIN TER,BRIDGEPORT,158 MARTIN TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041242.0,101 HANSEN AVE,101 HANSEN AVE,BRIDGEPORT,101 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041268.0,112-116 HANSEN AVE,112-116 HANSEN AVE,BRIDGEPORT,112-116 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041293.0,130-132 HANSEN AVE,130-132 HANSEN AVE,BRIDGEPORT,130-132 HANSEN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041504.0,19-21 WALDORF AVE,19-21 WALDORF AVE,BRIDGEPORT,19-21 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041583.0,73-77 WALDORF AVE,73-77 WALDORF AVE,BRIDGEPORT,73-77 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041594.0,82 WALDORF AVE,82 WALDORF AVE,BRIDGEPORT,82 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041617.0,88-90 WALDORF AVE,88-90 WALDORF AVE,BRIDGEPORT,88-90 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041627.0,94-96 WALDORF AVE,94-96 WALDORF AVE,BRIDGEPORT,94-96 WALDORF AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700041713.0,108 WALDORF AVE,108 WALDORF AVE,BRIDGEPORT,108 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041739.0,134 WALDORF AVE,134 WALDORF AVE,BRIDGEPORT,134 WALDORF AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700041815.0,58-60 SCOFIELD AVE,58-60 SCOFIELD AVE,BRIDGEPORT,58-60 SCOFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042635.0,267-69 SCOFIELD AVE,267-69 SCOFIELD AVE,BRIDGEPORT,267-69 SCOFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042701.0,10-24 CIRCULAR AVE,10-24 CIRCULAR AVE,BRIDGEPORT,10-24 CIRCULAR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042721.0,33 CIRCULAR AVE,33 CIRCULAR AVE,BRIDGEPORT,33 CIRCULAR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042766.0,23-27 MELROSE AVE,23-27 MELROSE AVE,BRIDGEPORT,23-27 MELROSE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042778.0,24-28 MELROSE AVE,24-28 MELROSE AVE,BRIDGEPORT,24-28 MELROSE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042954.0,22 ASH ST,22 ASH ST,BRIDGEPORT,22 ASH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042966.0,66-70 MELROSE AVE,66-70 MELROSE AVE,BRIDGEPORT,66-70 MELROSE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042988.0,33 ASH ST,33 ASH ST,BRIDGEPORT,33 ASH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043002.0,44-46 ASH ST,44-46 ASH ST,BRIDGEPORT,44-46 ASH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043005.0,38 WOODLAND AVE,38 WOODLAND AVE,BRIDGEPORT,38 WOODLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043010.0,65 ASH ST,65 ASH ST,BRIDGEPORT,65 ASH ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700043022.0,71 ASH ST,71 ASH ST,BRIDGEPORT,71 ASH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043042.0,68-70 WOODLAND AVE,68-70 WOODLAND AVE,BRIDGEPORT,68-70 WOODLAND AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043064.0,78 WOODLAND AVE,78 WOODLAND AVE,BRIDGEPORT,78 WOODLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043071.0,113 ASH ST,113 ASH ST,BRIDGEPORT,113 ASH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043104.0,157 ASH ST,157 ASH ST,BRIDGEPORT,157 ASH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043115.0,108 WOODLAND AVE,108 WOODLAND AVE,BRIDGEPORT,108 WOODLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043116.0,167 ASH ST,167 ASH ST,BRIDGEPORT,167 ASH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043144.0,185 ASH ST,185 ASH ST,BRIDGEPORT,185 ASH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043179.0,158 WOODLAND AVE,158 WOODLAND AVE,BRIDGEPORT,158 WOODLAND AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043261.0,35 FAIRLAWN AVE,35 FAIRLAWN AVE,BRIDGEPORT,35 FAIRLAWN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043285.0,63-67 FAIRLAWN AVE,63-67 FAIRLAWN AVE,BRIDGEPORT,63-67 FAIRLAWN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043364.0,150 WHITTIER ST,150 WHITTIER ST,BRIDGEPORT,150 WHITTIER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043387.0,35 HOMESTEAD AVE,35 HOMESTEAD AVE,BRIDGEPORT,35 HOMESTEAD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043389.0,77 DAVIS AVE,77 DAVIS AVE,BRIDGEPORT,77 DAVIS AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043422.0,54 HOMESTEAD AVE,54 HOMESTEAD AVE,BRIDGEPORT,54 HOMESTEAD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043440.0,200-206 MOUNTAIN GROVE ST,200-206 MOUNTAIN GROVE ST,BRIDGEPORT,200-206 MOUNTAIN GROVE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043444.0,64-68 HOMESTEAD AVE,64-68 HOMESTEAD AVE,BRIDGEPORT,64-68 HOMESTEAD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043453.0,90-92 SCOFIELD AVE,90-92 SCOFIELD AVE,BRIDGEPORT,90-92 SCOFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043467.0,75 HOMESTEAD AVE,75 HOMESTEAD AVE,BRIDGEPORT,75 HOMESTEAD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043481.0,76 HOMESTEAD AVE,76 HOMESTEAD AVE,BRIDGEPORT,76 HOMESTEAD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044003.0,258 MOUNTAIN GROVE ST,258 MOUNTAIN GROVE ST,BRIDGEPORT,258 MOUNTAIN GROVE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044007.0,49 WHITTIER ST,49 WHITTIER ST,BRIDGEPORT,49 WHITTIER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044019.0,264 MOUNTAIN GROVE ST,264 MOUNTAIN GROVE ST,BRIDGEPORT,264 MOUNTAIN GROVE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044029.0,280-282 MOUNTAIN GROVE ST,280-282 MOUNTAIN GROVE ST,BRIDGEPORT,280-282 MOUNTAIN GROVE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044035.0,167 WHITTIER ST,167 WHITTIER ST,BRIDGEPORT,167 WHITTIER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044092.0,27 SEAVIEW TER,27 SEAVIEW TER,BRIDGEPORT,27 SEAVIEW TER BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044106.0,37 SEAVIEW TER,37 SEAVIEW TER,BRIDGEPORT,37 SEAVIEW TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044232.0,120 DEWEY ST,120 DEWEY ST,BRIDGEPORT,120 DEWEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044238.0,91-93 SEAVIEW TER,91-93 SEAVIEW TER,BRIDGEPORT,91-93 SEAVIEW TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700044245.0,124 DEWEY ST,124 DEWEY ST,BRIDGEPORT,124 DEWEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044248.0,35 PRINCETON ST,35 PRINCETON ST,BRIDGEPORT,35 PRINCETON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044299.0,4 SEABRIGHT AVE,4 SEABRIGHT AVE,BRIDGEPORT,4 SEABRIGHT AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700044324.0,37 SEABRIGHT AVE,37 SEABRIGHT AVE,BRIDGEPORT,37 SEABRIGHT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044358.0,61 SEABRIGHT AVE,61 SEABRIGHT AVE,BRIDGEPORT,61 SEABRIGHT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044378.0,77 SEABRIGHT AVE,77 SEABRIGHT AVE,BRIDGEPORT,77 SEABRIGHT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700044389.0,87 SEABRIGHT AVE,87 SEABRIGHT AVE,BRIDGEPORT,87 SEABRIGHT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
