SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME
52408,013402200020,1926 NORTH MAIN ST,Waterbury,1926 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
63578,014902090041,1805 NORTH MAIN ST,Waterbury,1805 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
6398,004202560013,3078 NORTH MAIN ST,Waterbury,3078 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
64018,014902180008,1804 NORTH MAIN ST,Waterbury,1804 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
64078,014902200006,1906 NORTH MAIN ST,Waterbury,1906 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
6448,004202570005,3077 NORTH MAIN ST,Waterbury,3077 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6458,004202570006,3087 NORTH MAIN ST,Waterbury,3087 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6568,004202570071,3097 NORTH MAIN ST,Waterbury,3097 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6578,004202570072,3105 NORTH MAIN ST,Waterbury,3105 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6618,004302560006,3132 NORTH MAIN ST,Waterbury,3132 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
6658,004302560010,3180 NORTH MAIN ST,Waterbury,3180 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6668,004302560011,3206 NORTH MAIN ST,Waterbury,3206 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
6998,004302570002,3177 NORTH MAIN ST,Waterbury,3177 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
7008,004302570003,3163 NORTH MAIN ST,Waterbury,3163 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
7018,004302570004,3155 NORTH MAIN ST,Waterbury,3155 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
7028,004302570021,3167 NORTH MAIN ST,Waterbury,3167 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
7038,004302580021,3231 NORTH MAIN ST,Waterbury,3231 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
7068,004302580024,3211 NORTH MAIN ST,Waterbury,3211 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
73288,016408210001,71 GREENWOOD AVE,Waterbury,71 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73318,016408220004,97 GREENWOOD AVE,Waterbury,97 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73328,016408220005,99 GREENWOOD AVE,Waterbury,99 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73338,016408230006,117 GREENWOOD AVE,Waterbury,117 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
73348,016408230007,125 GREENWOOD AVE,Waterbury,125 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
73358,016408230008,129 GREENWOOD AVE,Waterbury,129 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73368,016408230009,135 GREENWOOD AVE,Waterbury,135 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73378,016408230010,141 GREENWOOD AVE,Waterbury,141 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73418,016408240014,163 GREENWOOD AVE,Waterbury,163 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73428,016408240015,171 GREENWOOD AVE,Waterbury,171 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73438,016408240016,175 GREENWOOD AVE,Waterbury,175 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73448,016408240017,179 GREENWOOD AVE,Waterbury,179 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73498,016408250022,104 GREENWOOD AVE,Waterbury,104 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73508,016308210073,0 GREENWOOD AVE,Waterbury,0 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
73518,016408250024,114 GREENWOOD AVE,Waterbury,114 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73528,016408250025,120 GREENWOOD AVE,Waterbury,120 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73538,016408250027,128 GREENWOOD AVE,Waterbury,128 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73548,016408250028,140 GREENWOOD AVE,Waterbury,140 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
73558,016408250029,150 GREENWOOD AVE,Waterbury,150 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
74198,016502090027,291 CITIZENS AVE,Waterbury,291 CITIZENS AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
75048,016601990078,1526 NORTH MAIN ST,Waterbury,1526 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
75428,016602090005,1607 NORTH MAIN ST,Waterbury,1607 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
75438,016602090006,1617 NORTH MAIN ST,Waterbury,1617 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
75448,016602090007,1627 NORTH MAIN ST,Waterbury,1627 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
75618,016602140067,1560 NORTH MAIN ST,Waterbury,1560 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
75628,016602140068,1558 NORTH MAIN ST,Waterbury,1558 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
75828,016602150046,1626 NORTH MAIN ST,Waterbury,1626 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
76308,016602180013,1696 NORTH MAIN ST,Waterbury,1696 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
76318,016602180014,1694 NORTH MAIN ST,Waterbury,1694 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
8308,005102550004,2969 NORTH MAIN ST,Waterbury,2969 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8318,005102550005,2987 NORTH MAIN ST,Waterbury,2987 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8328,005102550007,2995 NORTH MAIN ST,Waterbury,2995 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8348,005102550008,3013 NORTH MAIN ST,Waterbury,3013 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8358,005102550009,3023 NORTH MAIN ST,Waterbury,3023 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8368,005102550010,3029 NORTH MAIN ST,Waterbury,3029 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
8378,005102550011,3039 NORTH MAIN ST,Waterbury,3039 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
8438,005102550081,3015 NORTH MAIN ST,Waterbury,3015 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
88858,018202070075,0 JUNIOR AVE,Waterbury,0 JUNIOR AVE Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
90068,018301990017,1480 NORTH MAIN ST,Waterbury,1480 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
90078,018301990018,1448 NORTH MAIN ST,Waterbury,1448 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
90088,018301990019,1440 NORTH MAIN ST,Waterbury,1440 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
90098,018301990020,1430 NORTH MAIN ST,Waterbury,1430 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90108,018301990021,1420 NORTH MAIN ST,Waterbury,1420 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90178,018301990028,1348 NORTH MAIN ST,Waterbury,1348 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90198,018301990030,1318 NORTH MAIN ST,Waterbury,1318 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
90258,018302090005,1309 NORTH MAIN ST,Waterbury,1309 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
90268,018302090006,1351 NORTH MAIN ST,Waterbury,1351 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90278,018302090007,1363 NORTH MAIN ST,Waterbury,1363 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90288,018302090008,1389 NORTH MAIN ST,Waterbury,1389 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
90298,018302090009,1407 NORTH MAIN ST,Waterbury,1407 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
90308,018302090010,1425 NORTH MAIN ST,Waterbury,1425 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
90318,018302090011,1439 NORTH MAIN ST,Waterbury,1439 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
90338,018302090013,1485 NORTH MAIN ST,Waterbury,1485 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
90368,018302090071,1383 NORTH MAIN ST,Waterbury,1383 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
9948,005509830009,188 DOWNES ST,Waterbury,188 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
